time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.960000000000002,-0.32880283115782155,-1.3677715379332076,8.94777737883717,6.1894967900670395,6.188125529040381,0.0,0.1351799217890598,-1.4433880769105556,5.10964659679988,-0.011673694719151442,-0.14273405125493757,0.0,458.03328761796604,456.77915905184096,458.08211502298684,458.25758958089256
3.000000000000002,-0.32250930555221435,-1.4263895638042796,9.15352372234583,6.188930432902188,6.182404506894834,0.0,0.17980848279349512,-1.4875221432492676,5.177447190891599,-0.03013091128693008,-0.14393543581996437,0.0,463.4225727937552,463.26271354146076,466.1737725632051,464.00513924480185
3.0400000000000023,-0.314465033536712,-1.486698870457584,9.361121272361942,6.187701223693033,6.176650527921012,0.0,0.2226989821995509,-1.5280022684119126,5.2023101507761025,-0.03269192605758508,-0.14359469509477413,0.0,446.55479653754884,446.57728598825753,443.83926218365184,443.523498608738
3.0800000000000023,-0.3045656387011363,-1.548719260127199,9.570550110109117,6.186329095070715,6.170864428425517,0.0,0.27258112489987824,-1.5730764142204563,5.268893075238696,-0.04076599064475985,-0.1484003530251307,0.0,464.8287861278528,464.2448462262843,465.828023839409,464.87940461051346
3.1200000000000023,-0.2928211706874291,-1.6123821174632036,9.780847182149468,6.184651451475592,6.164976685875153,0.0,0.31492281495561864,-1.6101492878065098,5.245959138721693,-0.046205253580673296,-0.14404917540752984,0.0,423.0175923295411,423.5578369213315,423.55160197294083,422.8481409910093
3.1600000000000024,-0.2790993504035162,-1.6777392022076627,9.992219714208941,6.182717572015266,6.159428276733324,0.0,0.37147749604810715,-1.6577915775108218,5.322386714404494,-0.058628473374990046,-0.12863906150761828,0.0,469.14999249431173,470.92452038550744,471.3243728081431,469.8803677164828
3.2000000000000024,-0.26306217073270627,-1.7450223353135592,10.206651697879009,6.180421379630786,6.154328832495979,0.0,0.4306557958374697,-1.706481284926258,5.398922234604676,-0.05422049044213971,-0.12446498312939855,0.0,471.19766274387234,471.66768202017283,471.0809497232876,471.58995309496896
3.2400000000000024,-0.24466033972083076,-1.8142349313532302,10.423750160093258,6.178180189680109,6.149304495461761,0.0,0.4896930654890413,-1.7542532764102048,5.455761911409916,-0.06370402986321214,-0.12972873354355352,0.0,463.4719684687131,462.8371823133799,464.4063325691784,463.28696572153143
3.2800000000000025,-0.22402400184179966,-1.885245362181152,10.641844305622923,6.17560302366449,6.144017278655539,0.0,0.5423707414309714,-1.7963929431766892,5.44888006997225,-0.06685140206636568,-0.1468812167602282,0.0,434.8603112756118,432.6822246735328,435.00155415425127,434.60280872750536
3.3200000000000025,-0.2012709692693066,-1.957937224612997,10.859426872711337,6.172883338545777,6.138072346388256,0.0,0.5955590144189596,-1.8383296327727212,5.4302072552382015,-0.07210223182831707,-0.1558590603945577,0.0,429.2937380633734,428.1274801291169,429.1369549730546,428.46404976114013
3.3600000000000025,-0.17597421883516917,-2.032606401893978,11.078763753158043,6.169899248634081,6.132124666417802,0.0,0.6696143023267701,-1.8952669166437122,5.536221056208262,-0.09162668688790286,-0.13653670333832935,0.0,484.92153929234183,487.07490233207386,488.8054671592416,486.6135895562964
3.4000000000000026,-0.14812904995924744,-2.1092332540213925,11.299257486813401,6.166464892612989,6.127038140911514,0.0,0.7228894115477565,-1.9362435798183522,5.488496256159942,-0.0752588468841342,-0.11295616526344643,0.0,414.09809187549735,417.1816763359815,415.0564351959774,417.1991544123809
3.4400000000000026,-0.11786130088907913,-2.187712811843363,11.519448026979559,6.163462205834765,6.122526701381815,0.0,0.7907181315531425,-1.9878814674397667,5.520829520013287,-0.07450650357899885,-0.11228695778174039,0.0,455.1850598807033,455.2544249874977,454.6632726918418,454.749414397974
3.4800000000000026,-0.08503037652031674,-2.2681449882074394,11.73977037438883,6.160395588925194,6.117966276996519,0.0,0.8510387672495696,-2.0338696911168443,5.495254594501486,-0.08710891612688804,-0.12113437288336551,0.0,428.04887675583944,426.9055006835054,428.7938932772577,427.1795823587471
